MOVEMENTID,ToolID,Tool,TotalVolume
6628,15677,Cinta Plana 3 Ton 3 Metros,1.00
6628,18237,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
6628,16468,Cilindro Hidráulico furado 30 Ton,1.00
6628,18285,Cilindro Hidráulico furado,1.00
6628,17419,Projetor LED,1.00
6628,18238,Cinta Plana 3 Ton 3 Metros- Perdido CT 30 14/04/2023,1.00
6627,5446,Retificadora diam. 230 mm,1.00
6627,4615,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
6627,3220,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
6627,3103,Extensão Tripla 220V,1.00
6627,7226,"Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos	",1.00
6627,5274,Balde,4.00
6627,5276,Tabuleiro,6.00
6627,4475,Extensão Tripla 220V,1.00
6627,8193,Auricular (tampão descartável) SNR 30dB,10.00
6627,8195,Luvas pele (mecânico) Tam. 10,10.00
6627,6613,Retificadora diam. 230 mm,1.00
6627,6724,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
6627,8209,Máscara Filtrante FFP3 com válvula,12.00
6627,9952,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6627,7397,Monorail (carrinho de vigas),1.00
6627,7206,Extensão 16 Amp. 4 Pinos,1.00
6627,9382,Bancada,1.00
6627,10910,Caixa de Ferramenta Mecânico,1.00
6627,8191,Óculos de proteção,10.00
6627,7678,Caixa de Ferramenta Mecânico,1.00
6627,9861,Monorail (carrinho de vigas),1.00
6627,11761,Máquina de lavagem de água quente,1.00
6627,8194,Luvas pele (mecânico) Tam. 9,10.00
6627,9902,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6627,10902,Retificadora diam. 230 mm,1.00
6627,15103,"Elétrodo E7018 3,2 mm",10.00
6627,10909,Porta paletes,1.00
6627,11672,Cavalete - Contrato Almina,1.00
6627,11223,Baú de Arrumação,1.00
6627,15299,Luva Eletricista Tam. 9,5.00
6627,11687,Extensão 16 Amp. 4 Pinos,1.00
6627,13693,Acrílico de Viseira,2.00
6627,11673,Cavalete - Contrato Almina,1.00
6627,17645,Cinta Plana 2 Ton 3 Metros,1.00
6627,13158,Purgador e lubrificador de ar,1.00
6627,14278,Filtro de Partículas P2 R 2125,12.00
6627,14285,Fato Tyvek Branco Cat. 3 - L,5.00
6627,17648,Cinta Plana 2 Ton 3 Metros,1.00
6627,13692,Suporte de viseira para capacete,2.00
6627,15300,Luva Eletricista Tam. 10,10.00
6627,15098,"Elétrodo E7018 2,5 mm",7.00
6627,17654,Cinta Plana 2 Ton 3 Metros,1.00
6627,13791,Retificadora diam. 230 mm,1.00
6627,15772,Luva de borracha (proteção quimica),10.00
6627,16152,Arnês de Segurança,1.00
6627,18342,Chicote 16 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
6627,14286,Fato Tyvek Branco Cat. 3 - XL,5.00
6627,16164,Arnês de Segurança,1.00
6627,16589,Bancada com torno,1.00
6627,18345,Chicote 16 Amp. 4 Pinos - 32 Amp. 4 Pinos - Perdido CT12,1.00
6627,15552,Disco Lamelas Ø 125 G60,10.00
6627,17350,Mangueira de Ar,1.00
6627,16869,Mangueira de Ar - Perdido CT11 24/04/2023,1.00
6627,18343,Chicote 16 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
6627,16799,Guincho Eléctrico 1 TON ( correntes),1.00
6627,18344,Chicote 16 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
6627,17644,Cinta Plana 2 Ton 3 Metros,1.00
6624,18297,"Chave Dinamométrica 65-450 Nm 3/4""",1.00
6623,8255,"Fato Químico L Tipo 3,4,5,6",2.00
6623,14285,Fato Tyvek Branco Cat. 3 - L,1.00
6622,2817,Aparelho de soldar,1.00
6622,13455,Aparelho de soldar,1.00
6622,10339,Aparelho de Soldar,1.00
6622,13458,Aparelho de soldar,1.00
6622,10342,Aparelho de Soldar,1.00
6622,13459,Aparelho de soldar,1.00
6616,13923,Aparelho de soldar a bateria,1.00
6615,15773,Manta Ignífuga 2000*1500,2.00
6614,7018,Máquina de Limpeza com discos de aço,1.00
6614,7016,Máquina de Limpeza com discos de aço,1.00
6612,9135,Pimenteiro Eletrico com ISOLAMENTO,1.00
6612,5230,Manómetro de Árgon / CO2 (Protar - Azoto),1.00
6610,7308,Grampo pequeno - 300mm a 400mm,2.00
6610,14278,Filtro de Partículas P2 R 2125,40.00
6610,14286,Fato Tyvek Branco Cat. 3 - XL,10.00
6610,15098,"Elétrodo E7018 2,5 mm",10.00
6610,15103,"Elétrodo E7018 3,2 mm",3.00
6610,14288,Luva de Soldar TIG Tam. 9 - NÃO USAR,2.00
6610,15552,Disco Lamelas Ø 125 G60,10.00
6610,15184,"Elétrodo E309L 2,5 mm",11.00
6610,17166,Mascara de Soldar Automática,1.00
6606,7936,Aparelho de soldar semi-automático,1.00
6606,15126,Tocha MIG MAG,1.00
6606,13585,Retificadora diam. 125 mm,1.00
6603,12760,Berbequim a bateria,1.00
6603,14142,Alicate de cravar/prensar terminais hidráulica,1.00
6601,5230,Manómetro de Árgon / CO2 (Protar - Azoto),2.00
6601,11225,Mascara de soldar Baby Fibra,1.00
6601,5233,Debitómetro / Fluxómetro de coluna de esfera,2.00
6600,14282,Fato Tyvek Cinza Cat. 1 - L,8.00
6600,8195,Luvas pele (mecânico) Tam. 10,48.00
6600,8194,Luvas pele (mecânico) Tam. 9,60.00
6600,14278,Filtro de Partículas P2 R 2125,20.00
6600,14283,Fato Tyvek Cinza Cat. 1 - XL,10.00
6600,14284,Fato Tyvek Cinza Cat. 1 - XXL,2.00
6599,2635,Diferencial de 2 Ton,1.00
6599,2785,Extensão Tripla 220V,1.00
6599,6132,Caixa de Ferramenta Mecânico,1.00
6599,2694,Diferencial de 2 Ton,1.00
6599,9379,Tocha TIG (ESAB),1.00
6599,4106,Caixa de Ferramenta Mecânico,1.00
6599,8101,Retificadora diam. 125 mm,1.00
6599,2900,Retificadora diam. 125 mm,1.00
6599,12814,Baú de Arrumação - Hugo Estrela,1.00
6599,6185,Extensão Tripla 220V,1.00
6599,9377,Aparelho de soldar TIG (com VRD),1.00
6599,3170,Aparelho de soldar TIG,1.00
6599,13097,Tocha TIG (ESAB),1.00
6599,6233,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6599,10151,Arnês de Segurança,1.00
6599,3273,Extensão Tripla 220V - Perdido CT12,1.00
6599,11257,Agulheta / Ferreta / Alavanca,1.00
6599,6320,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6599,17863,Retificadora diam. 125 mm,1.00
6599,3504,Berbequim a bateria,1.00
6599,18316,Arnês de Segurança,1.00
6599,6869,Extensão Tripla 220V,1.00
6599,18319,Cinta Plana 2 Ton 4 Metros,1.00
6599,5242,"Aparafusadora de impacto a bateria 1/2""",1.00
6599,9404,Arnês de Segurança,1.00
6599,7421,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
6599,9697,Projetor LED a bateria,1.00
6599,7424,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
6599,9992,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6599,9368,Baú de Arrumação,1.00
6599,12765,Baú de Arrumação,1.00
6599,11225,Mascara de soldar Baby Fibra,1.00
6599,18318,Cinta Plana 1 Ton 12 Metros,1.00
6599,11537,"Aparafusadora de impacto a bateria 1/2""",1.00
6599,18321,"Jogo de Chaves de Caixa Longas 1/2"" 1/2 ''",1.00
6599,15457,Cinta Plana 1 Ton 2 Metros,1.00
6599,15682,Cinta Plana 1 Ton 2 Metros,1.00
6599,18317,Cinta Plana 1 Ton 12 Metros,1.00
6599,18320,Cinta Plana 2 Ton 4 Metros,1.00
6595,7533,Contentor de Ferramenta Nº21,1.00
6594,4105,Retificadora diam. 125 mm,1.00
6594,6386,Antiqueda retrátil com amortecedor,1.00
6594,3036,Aparelho de soldar TIG,1.00
6594,3866,Projetor LED a bateria,1.00
6594,4500,Retificadora diam. 125 mm,1.00
6594,8204,Casaco Soldar Crute Tam. L,2.00
6594,3177,Aparelho de soldar TIG,1.00
6594,5511,Extrator / Ventilador de Ar,1.00
6594,5146,Projetor LED a bateria,1.00
6594,10161,Extensão Tripla 220V,1.00
6594,6516,Projetor LED a bateria,1.00
6594,6520,Projetor LED a bateria,1.00
6594,5230,Manómetro de Árgon / CO2 (Protar - Azoto),2.00
6594,11225,Mascara de soldar Baby Fibra,3.00
6594,8196,Luvas de soldar / ArcAir,3.00
6594,7310,Alavanca 1500 - 1600mm,4.00
6594,5233,Debitómetro / Fluxómetro de coluna de esfera,2.00
6594,11257,Agulheta / Ferreta / Alavanca,4.00
6594,11143,Retificadora diam. 125 mm,1.00
6594,13695,Joelheira (par),2.00
6594,6473,Caixa de Ferramenta Serralheiro,1.00
6594,12073,Baú de Arrumação,1.00
6594,13733,Polainas soldador,4.00
6594,15552,Disco Lamelas Ø 125 G60,10.00
6594,8205,Casaco Soldar Crute Tam. XL,1.00
6594,13734,Manguitos soldador (curtos),2.00
6594,14279,Filtro de Partículas P2 R 2128,14.00
6594,15687,Óculos proteção poeiras,8.00
6594,11042,Extensão tripla 220V,1.00
6594,14923,Retificadora diam. 125 mm,1.00
6594,14925,Projetor LED,1.00
6594,15774,Tocha TIG (Fronius),1.00
6594,13735,Manguitos soldador (longos),2.00
6594,15861,Vidro transparente p/ máscara soldar 108*51,8.00
6594,13989,Baú de arrumação,1.00
6594,18299,Tocha TIG (Fronius),1.00
6594,14281,Filtro de Partículas P3 R 2138,4.00
6594,18011,Extensão Tripla 220V,1.00
6594,14288,Luva de Soldar TIG Tam. 9 - NÃO USAR,20.00
6594,14355,Tocha TIG (Fronius) - Perdido CT36,1.00
6594,15223,Caixa de Ferramenta Serralheiro,1.00
6594,16190,Vidro escuro p/ máscara soldar N10 108*51mm,9.00
6594,18153,Extensão Tripla 220V,1.00
6593,3572,Retificadora diam. 125 mm,1.00
6593,4501,Retificadora diam. 125 mm,1.00
6592,15011,Máquina de virar tubo (Tubing),1.00
6591,13693,Acrílico de Viseira,1.00
6591,5697,Extensão Tripla 220V,1.00
6591,2518,Retificadora diam. 230 mm,1.00
6591,6013,Caixa de Ferramenta Tubista,1.00
6591,13825,Baú de arrumação,1.00
6591,6253,Arnês de Segurança,1.00
6591,3916,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6591,12005,Rebolo (Retificadora direta),1.00
6591,15300,Luva Eletricista Tam. 10,1.00
6591,13486,Retificadora diam. 125 mm,1.00
6591,13692,Suporte de viseira para capacete,1.00
6590,3028,Retificadora diam. 125 mm,1.00
6590,5829,Projetor LED,1.00
6590,5930,Retificadora diam. 125 mm,1.00
6590,2329,Retificadora diam. 125 mm,1.00
6590,8195,Luvas pele (mecânico) Tam. 10,8.00
6590,8191,Óculos de proteção,26.00
6590,7476,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
6590,2506,Aparelho de soldar semi-automático portátil,1.00
6590,11225,Mascara de soldar Baby Fibra,5.00
6590,8194,Luvas pele (mecânico) Tam. 9,8.00
6590,7887,Aparelho de soldar,1.00
6590,2528,Retificadora diam. 125 mm,1.00
6590,13371,Aparelho de soldar,1.00
6590,13692,Suporte de viseira para capacete,6.00
6590,13369,Aparelho de soldar,1.00
6590,3248,Retificadora diam. 125 mm,1.00
6590,15861,Vidro transparente p/ máscara soldar 108*51,10.00
6590,4790,Caixa de Ferramenta Serralheiro,1.00
6590,13693,Acrílico de Viseira,6.00
6590,7502,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
6590,16610,Aparelho de soldar,1.00
6590,8209,Máscara Filtrante FFP3 com válvula,16.00
6590,9215,Projetor LED,1.00
6590,11830,Tocha MIG MAG,1.00
6590,16191,Vidro escuro p/ máscara soldar N11 108*51mm,10.00
6590,17421,Projetor LED,1.00
6590,18016,Projetor LED,1.00
6587,6607,Berbequim de ferro,1.00
6586,9787,Extensão Tripla 220V,1.00
6586,4865,Extensão Tripla 220V,1.00
6586,4070,"Aparafusadora de impacto a bateria 1/2"" - Perdido CT12",1.00
6586,4670,"Aparafusadora de impacto 1/2""",1.00
6586,10940,Aparelho de soldar,1.00
6586,5742,Chicote CEE - Schuko Triplo,1.00
6586,5490,Extensão Tripla 220V,1.00
6586,7947,Extensão Tripla 220V,1.00
6586,11933,Projetor LED a bateria,1.00
6586,6288,"Aparafusadora de impacto a bateria 1/2""",1.00
6586,6039,Projetor LED com bateria,1.00
6586,10341,Aparelho de Soldar,1.00
6586,10676,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
6586,8457,Chicote CEE - Schuko Triplo,1.00
6586,13218,Chicote CEE - Schuko Triplo,1.00
6586,13409,Aparelho de soldar,1.00
6586,17353,Extensão Tripla 220V,1.00
6586,14511,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
6583,3396,Retificadora diam. 180 mm,1.00
6583,5046,Cilindro Hidráulico furado,1.00
6583,4772,Caixa de Ferramenta Mecânico,1.00
6583,7627,Chicote CEE - Schuko Triplo,1.00
6583,4653,"Aparafusadora de impacto a bateria 1/2""",1.00
6583,5943,Aparelho de soldar,1.00
6583,10690,Caixa de Ferramenta Mecânico c/ roquete,1.00
6583,9494,Saca Rolamentos Hidraúlico,1.00
6583,6296,Retificadora diam. 125 mm,1.00
6583,17752,Cinta Plana 1 Ton 1 Metro (fina),1.00
6583,11225,Mascara de soldar Baby Fibra,1.00
6583,17755,Cinta Plana 1 Ton 1 Metro (fina),1.00
6583,18285,Cilindro Hidráulico furado,1.00
6574,16346,Baú de arrumação - Stenio Sousa,1.00
6572,7533,Contentor de Ferramenta Nº21,1.00
6567,7540,Contentor de Ferramenta Nº28 (Navegável),1.00
6566,3650,Mangueira de Oxicorte,1.00
6566,13741,NÂO USAR,2.00
6566,8109,Mangueira de Oxicorte,1.00
6566,5229,Manómetro de Oxigénio,1.00
6566,13157,Purgador e lubrificador de ar,1.00
6566,5232,Manómetro de Acetileno,1.00
6566,15310,Luva de Latex,100.00
6566,16009,Berbequim de base magnética,1.00
6565,13592,Guincho Eléctrico 100/200 kg,1.00
6565,14278,Filtro de Partículas P2 R 2125,40.00
6565,13599,Meia-Máscara respiratória (6100-S; 6200-M; 6300-L),7.00
6565,8209,Máscara Filtrante FFP3 com válvula,5.00
6565,14281,Filtro de Partículas P3 R 2138,40.00
6564,7268,Retificadora diam. 125 mm,1.00
6564,4510,Retificadora diam. 230 mm,1.00
6564,12248,Alicate de Arcair,1.00
6564,5670,Retificadora diam. 125 mm,1.00
6562,7534,Contentor de Ferramenta Nº22,1.00
6561,11225,Mascara de soldar Baby Fibra,2.00
6561,4248,Retificadora diam. 125 mm,1.00
6561,5117,Aparelho de soldar,1.00
6561,13733,Polainas soldador,2.00
6561,13461,Aparelho de soldar,1.00
6561,5654,Retificadora diam. 125 mm,1.00
6561,8195,Luvas pele (mecânico) Tam. 10,2.00
6561,13735,Manguitos soldador (longos),2.00
6559,8209,Máscara Filtrante FFP3 com válvula,7.00
6558,13460,Aparelho de soldar,1.00
6558,11225,Mascara de soldar Baby Fibra,1.00
6558,15104,"Elétrodo E7018 4,0 mm",20.00
6558,15103,"Elétrodo E7018 3,2 mm",30.00
6557,16409,Gerador a Gasolina,1.00
6554,13915,Retificadora diam. 125 mm,1.00
6553,15039,Alicate de Arcair,1.00
6553,14144,Cesto de garrafa para 4 unidades,1.00
6553,9853,Aparelho de Soldar / Arc-air portátil,1.00
6553,15372,Extensão 32 Amp. 4 pinos,1.00
6553,17333,Extensão 32 Amp. 4 Pinos,1.00
6553,15124,Alicate de Arcair,1.00
6553,17337,Extensão 32 Amp. 4 Pinos,1.00
6553,17338,Extensão 32 Amp. 4 Pinos,1.00
6553,17336,Extensão 32 Amp. 4 Pinos,1.00
6553,17341,Extensão 32 Amp. 4 Pinos,1.00
6552,3705,"Aparafusadora de Impacto a bateria 3/4""",1.00
6552,2264,Retificadora diam. 180 mm,1.00
6552,2263,Retificadora diam. 125 mm,1.00
6552,3852,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
6552,4836,Arnês de Segurança,1.00
6552,3186,Diferencial de 1 Ton,1.00
6552,4471,Máquina de Alinhamentos SKF,1.00
6552,4999,Chave de Pancada Luneta 24,1.00
6552,5000,Chave de Pancada Luneta 27,1.00
6552,4054,"Aparafusadora de impacto a bateria 1/2""",1.00
6552,4660,Rebolo (Retificadora direta),1.00
6552,5009,Chave de Pancada Luneta 36,1.00
6552,5016,Chave de Pancada Luneta 41,1.00
6552,5008,Chave de Pancada Luneta 32,1.00
6552,5007,Chave de Pancada Luneta 30,1.00
6552,5025,Chave de Pancada Boca 36,1.00
6552,5026,Chave de Pancada Boca 41,1.00
6552,5018,Chave de Pancada Luneta 50,1.00
6552,5017,Chave de Pancada Luneta 46,1.00
6552,5028,Chave de Pancada Boca 46,1.00
6552,5164,Chave de Pancada Boca 24,1.00
6552,5021,Chave de Pancada Boca 30,1.00
6552,5165,Chave de Pancada Boca 32,1.00
6552,5166,Chave de Pancada Boca 50,1.00
6552,5296,Chave de Pancada Boca 27,1.00
6552,5156,Chave de Pancada Luneta 55,1.00
6552,5168,Chave de Pancada Boca 55,1.00
6552,5966,Berbequim pedra / ferro,1.00
6552,5363,"Chave para tubos 36"" (grifos)",1.00
6552,5262,Arnês de Segurança,1.00
6552,6029,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
6552,6108,Extensão Tripla 220V,1.00
6552,5704,Extensão Tripla 220V,1.00
6552,5969,Retificadora diam. 125 mm,1.00
6552,6485,Diferencial de 2 Ton,1.00
6552,6619,Caixa de Ferramenta Mecânico,1.00
6552,6285,"Aparafusadora de impacto a bateria 1/2""",1.00
6552,6316,Antiqueda com chicote em V com amortecedor/absorvedor-EQH,1.00
6552,8195,Luvas pele (mecânico) Tam. 10,6.00
6552,7062,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
6552,6587,Caixa de Ferramenta Mecânico,1.00
6552,6454,Arnês de Segurança,1.00
6552,9862,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6552,7088,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
6552,7461,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6552,7093,Diferencial de 2 Ton,1.00
6552,11225,Mascara de soldar Baby Fibra,1.00
6552,7403,Projetor LED a bateria,1.00
6552,7609,Extensão Tripla 220V,1.00
6552,7402,Projetor LED a bateria,1.00
6552,13188,Chicote CEE - Schuko Triplo,1.00
6552,8193,Auricular (tampão descartável) SNR 30dB,12.00
6552,8191,Óculos de proteção,12.00
6552,7444,Extensão Tripla 220V,1.00
6552,13744,Luva de Soldar em crute Tam. 9/10,1.00
6552,9382,Bancada,1.00
6552,8194,Luvas pele (mecânico) Tam. 9,6.00
6552,7726,"Cinta Plana 1 Ton 1,5 Metros",1.00
6552,13834,Extensão tripla 220V,1.00
6552,11262,Arnês de Segurança,1.00
6552,8197,Luva Nitrilo (punho malha) Tam. 9,2.00
6552,9455,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
6552,14001,Arnês de Segurança,1.00
6552,11940,Bomba Hidráulica 700 bar,1.00
6552,9004,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6552,9818,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
6552,14239,Colete Refletor L/XL,3.00
6552,13575,Aparelho de soldar,1.00
6552,9463,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
6552,11560,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
6552,14287,Fato Tyvek Branco Cat. 3 - XXL,3.00
6552,14989,Caixa de Ferramenta Mecânico,1.00
6552,10710,Baú de Arrumação,1.00
6552,11592,Arnês de Segurança,1.00
6552,15180,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6552,15310,Luva de Latex,20.00
6552,11953,Extensão Tripla 220V,1.00
6552,13195,Chicote CEE - Schuko Triplo,1.00
6552,16613,Chave de Pancada Luneta 38,1.00
6552,15677,Cinta Plana 3 Ton 3 Metros,1.00
6552,14238,Colete Refletor S/M,2.00
6552,14619,"Chave Ajustável 30"" (francesa / inglesa)",1.00
6552,18239,Diferencial de 1 Ton,1.00
6552,16133,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6552,14286,Fato Tyvek Branco Cat. 3 - XL,3.00
6552,16852,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1.00
6552,14591,Caixa de Ferramenta Mecânico,1.00
6552,18237,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
6552,16468,Cilindro Hidráulico furado 30 Ton,1.00
6552,17419,Projetor LED,1.00
6552,18238,Cinta Plana 3 Ton 3 Metros- Perdido CT 30 14/04/2023,1.00
6551,5398,Retificadora diam. 125 mm,1.00
6551,5406,Rebolo (Retificadora direta),1.00
6551,6170,Retificadora diam. 125 mm,1.00
6551,6348,Retificadora diam. 125 mm,1.00
6551,15273,Tocha MIG MAG Refrigerada,1.00
6551,5949,Aparelho de soldar TIG,1.00
6551,9054,Retificadora diam. 125 mm,1.00
6551,14994,Tocha MIG MAG Refrigerada,1.00
6551,17497,Retificadora diam. 230 mm,1.00
6550,9320,Rebolo (Retificadora direta) - Sanga,1.00
6550,11248,Rebolo (Retificadora direta),1.00
6547,18235,Chave de Impacto com pressão controlada a bateria,1.00
6546,13102,Tocha MIG MAG Refrigerada,1.00
6546,12316,Carro duplo de transporte de gás,1.00
6546,3241,Aparelho de soldar semi-automático,1.00
6546,8371,Bancada com torno,1.00
6546,15026,Aparelho de soldar Semi-automático,1.00
6546,13103,Tocha MIG MAG Refrigerada,1.00
6546,18234,Carro duplo de transporte de gás,1.00
6546,17169,Malão,1.00
6540,5343,Berbequim de pedra,1.00
6540,7308,Grampo pequeno - 300mm a 400mm,2.00
6540,7309,Grampo médio  - 500mm a 600mm,4.00
6530,6658,Máquina de corte a plasma,1.00
6530,5744,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,1.00
6530,15392,Berbequim de base magnética (compacto),1.00
6530,18201,Maçarico de corte (Lança de corte),1.00
6530,7097,Extensão 32 Amp. 4 Pinos,1.00
6529,9328,Malão,1.00
6529,10391,Caixa de Ferramenta Serralheiro,1.00
6529,12265,Caixa de Ferramenta Mecânico,1.00
6528,12400,Arnês de Segurança,1.00
6528,12396,Arnês de Segurança,1.00
6528,12397,Arnês de Segurança,1.00
6528,12398,Arnês de Segurança,1.00
6528,12399,Arnês de Segurança,1.00
6527,12405,Arnês de Segurança,1.00
6527,12403,Arnês de Segurança,1.00
6527,12401,Arnês de Segurança,1.00
6527,12402,Arnês de Segurança,1.00
6527,12408,Arnês de Segurança,1.00
6527,12406,Arnês de Segurança,1.00
6527,12404,Arnês de Segurança,1.00
6527,12409,Arnês de Segurança,1.00
6527,12407,Arnês de Segurança,1.00
6527,12410,Arnês de Segurança,1.00
6526,12413,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6526,12412,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6526,12411,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6526,12415,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6526,12416,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12419,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12417,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12420,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12418,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12422,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12424,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12423,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12421,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12425,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
6525,12426,Caixa de Ferramenta Electricista,1.00
6518,18199,Saco de cordas 100M,1.00
6518,16305,Kit Resgate Simples,1.00
6518,18200,Saco de cordas 100M,1.00
6517,3975,"Aparafusadora de impacto 1/2""",1.00
6517,4265,Retificadora a bateria diam. 125 mm,1.00
6517,6584,Retificadora a bateria diam. 125 mm,1.00
6517,7399,Projetor LED a bateria,1.00
6517,4644,"Aparafusadora de impacto 3/4""",1.00
6517,4673,"Aparafusadora de impacto a bateria 1/2""",1.00
6517,12663,Projetor LED a bateria,1.00
6517,9385,"Aparafusadora de impacto a bateria 1/2""",1.00
6517,7629,Berbequim de ferro,1.00
6517,9445,Projetor LED,1.00
6517,15272,Tocha MIG MAG Refrigerada,1.00
6517,9687,Projetor LED,1.00
6517,9595,"Aparafusadora de Impacto 3/4""",1.00
6517,16925,"Aparafusadora de Impacto a bateria 3/4""",1.00
6517,17457,Projetor LED a bateria,1.00
6517,12357,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
6517,10328,"Jogo de Chaves de Caixa 3/4"" com roquete",1.00
6517,17417,Projetor LED,1.00
6517,13814,"Aparafusadora de impacto 1/2""",1.00
6517,18015,Projetor LED a bateria,1.00
6517,17416,Projetor LED,1.00
6514,13793,Berbequim de pedra (SDS MAX),1.00
