ID,NAME,SUBFAMILYID
120643,MANGUERA SOPLETE OXI-ACETILENO,2106
120644,Maçarico de Propano (Repsol),1116
120645,Maçarico de Propano (BP),1116
120646,Escantilhão soldadura 60mm,1764
120647,"Jogo de Chaves de Caixa 1/2"" com roquete",708
120648,"Jogo de Chaves de Caixa 1/2"" com roquete",708
120649,"Jogo de Chaves de Caixa 1/2"" com roquete",708
120650,"Jogo de Chaves de Caixa 1/2"" com roquete",708
120651,"Jogo de Chaves de Caixa 1/2"" com roquete",708
120652,Nivel Laser 3 eixos,790
120653,Chicote 32 Amp. 5 - 2x 32 Amp. 5 Pinos,961
120654,Aparelho de Soldar,527
120655,Aparelho de Soldar,527
120656,Aparelho de Soldar,527
120657,Aparelho de Soldar,527
120658,Aparelho de Soldar,527
120659,Aparelho de Soldar,527
120660,CINTA METRICA METALICA,1897
120661,MTA 16X145,2231
120662,ESLINGA REDONDA 3000KG. 6M,1880
120663,ESLINGA REDONDA 3000KG. 4M,1880
120664,ESLINGA REDONDA 3000KG. 4M,1880
120665,ESLINGA REDONDA 3000KG. 4M,1880
120666,ESLINGA REDONDA 1000KG. 2M,1880
120667,ESLINGA REDONDA 1000KG. 2M,1880
120668,ESLINGA REDONDA 1000KG. 2M,1880
120669,ESLINGA REDONDA 1000KG. 2M,1880
120670,CHICOTE TRIFÁSICO,2174
120671,ALARGADERA TRIFASICA,1888
120672,"Corrente Apanha Tubos 4"" - 20""",1023
120673,"Corrente Apanha Tubos 4"" - 20""",1023
120674,Alicate de Arcair,964
120675,Alicate de Arcair,964
120676,Alicate de Arcair,964
120677,Alicate de Arcair,964
120678,Alicate de Arcair,964
120679,"Manilha de 5/8""",1001
120680,"Manilha de 5/8""",1001
120681,"Manilha de 5/8""",1001
120682,"Manilha de 5/8""",1001
120683,"Manilha de 5/8""",1001
120684,"Manilha de 5/8""",1001
120685,"Manilha de 5/8""",1001
120686,"Manilha de 5/8""",1001
120687,"Manilha de 5/8""",1001
120688,"Manilha de 5/8""",1001
120689,"Manilha de 5/8""",1001
120690,"Manilha de 5/8""",1001
120691,"Manilha de 5/8""",1001
120692,"Manilha de 5/8""",1001
120693,"Manilha de 5/8""",1001
120694,"Manilha de 5/8""",1001
120695,"Manilha de 5/8""",1001
120696,"Manilha de 5/8""",1001
120697,"Manilha de 5/8""",1001
120698,"Manilha de 5/8""",1001
120699,"Manilha de 3/4""",1000
120700,"Manilha de 3/4""",1000
120701,"Manilha de 3/4""",1000
120702,"Manilha de 3/4""",1000
120703,"Manilha de 3/4""",1000
120704,"Manilha de 3/4""",1000
120705,"Manilha de 3/4""",1000
120706,"Manilha de 3/4""",1000
120707,"Manilha de 3/4""",1000
120708,"Manilha de 3/4""",1000
120709,"Manilha de 1/2""",1002
120710,"Manilha de 1/2""",1002
120711,"Manilha de 1/2""",1002
120712,"Manilha de 1/2""",1002
120713,"Manilha de 1/2""",1002
120714,"Manilha de 1/2""",1002
120715,"Manilha de 1/2""",1002
120716,"Manilha de 1/2""",1002
120717,"Manilha de 1/2""",1002
120718,"Manilha de 1/2""",1002
120719,"Manilha de 1/2""",1002
120720,"Manilha de 1/2""",1002
120721,"Manilha de 1/2""",1002
120722,"Manilha de 1/2""",1002
120723,"Manilha de 1/2""",1002
120724,"Manilha de 1/2""",1002
120725,"Manilha de 1/2""",1002
120726,"Manilha de 1/2""",1002
120727,"Manilha de 1/2""",1002
120728,"Manilha de 1/2""",1002
120729,CHICOTE TRIFASICO,2174
120730,MÁQUINA TIG SELCO,1867
120731,MÁQUINA TIG WECO,1867
120732,PISTOLA TIG SR16 PARA SELCO,1920
120733,PISTOLA TIG SR16 PARA WECO,1920
120734,Projetor LED,830
120735,Extensão Tripla 230V,660
120736,Extensão Tripla 230V,660
120737,Termómetro com Sonda,1664
120738,Medidor de Temperatura Laser/ Pirómetro/ Termómetro,783
120739,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120740,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120741,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120742,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120743,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120744,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120745,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120746,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120747,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120748,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120749,Aparelho de soldar Semi-automático (Portátil),762
120750,Tocha MIG MAG (não refrigerada),1022
120751,Tesoura de Corta Chapa,972
120788,"Cinta Plana 1 Ton 1,5 Metros",809
120789,"Cinta Plana 1 Ton 1,5 Metros",809
120790,"Cinta Plana 1 Ton 1,5 Metros",809
120791,"Cinta Plana 1 Ton 1,5 Metros",809
120792,"Cinta Plana 1 Ton 1,5 Metros",809
120793,"Cinta Plana 1 Ton 1,5 Metros",809
120794,"Cinta Plana 1 Ton 1,5 Metros",809
120795,"Cinta Plana 1 Ton 1,5 Metros",809
120796,"Cinta Plana 1 Ton 1,5 Metros",809
120797,"Cinta Plana 1 Ton 1,5 Metros",809
120798,"Cinta Plana 1 Ton 1,5 Metros",809
120799,"Cinta Plana 1 Ton 1,5 Metros",809
120800,"Cinta Plana 1 Ton 1,5 Metros",809
120801,"Cinta Plana 1 Ton 1,5 Metros",809
120802,"Cinta Plana 1 Ton 1,5 Metros",809
120803,"Cinta Plana 1 Ton 1,5 Metros",809
120804,"Cinta Plana 1 Ton 1,5 Metros",809
120805,"Cinta Plana 1 Ton 1,5 Metros",809
120813,GUANTE PARA ACIDOS,1851
120814,"Chave de Impacto 2 1/2"" 70mm",1833
120815,Mangueira de Ar (branca),531
120816,Retificadora diam. 125 mm,863
120817,Retificadora diam. 125 mm,863
120818,Retificadora diam. 125 mm,863
120819,Retificadora diam. 125 mm,863
120820,Retificadora diam. 125 mm,863
120821,Retificadora diam. 125 mm,863
120822,Retificadora diam. 125 mm,863
120823,Retificadora diam. 125 mm,863
120824,Retificadora diam. 125 mm,863
120825,Retificadora diam. 125 mm,863
120826,Retificadora diam. 125 mm,863
120827,Retificadora diam. 125 mm,863
120828,Retificadora diam. 125 mm,863
120829,Retificadora diam. 125 mm,863
120830,Retificadora diam. 125 mm,863
120831,Retificadora diam. 125 mm,863
120832,Retificadora diam. 125 mm,863
120833,Retificadora diam. 125 mm,863
120834,Retificadora diam. 125 mm,863
120835,Retificadora diam. 125 mm,863
120846,"Cinta Plana 1 Ton 1,5 Metros",809
120847,"Cinta Plana 1 Ton 1,5 Metros",809
120848,"Cinta Plana 1 Ton 1,5 Metros",809
120849,"Cinta Plana 1 Ton 1,5 Metros",809
120850,"Cinta Plana 1 Ton 1,5 Metros",809
120851,"Cinta Plana 1 Ton 1,5 Metros",809
120852,"Cinta Plana 1 Ton 1,5 Metros",809
120853,"Cinta Plana 1 Ton 1,5 Metros",809
120854,"Cinta Plana 1 Ton 1,5 Metros",809
120855,"Cinta Plana 1 Ton 1,5 Metros",809
120856,JUEGO 4 RODILLOS EWM HILO NORMAL 1Ø-1.2Ø,1839
120857,JUEGO 4 RODILLOS EWM HILO TUBULAR 1.2Ø,1839
120858,ARNES IRUDEK LIGHT PLUS 2,1871
120859,ABSORVEDOR IRUDEK,1872
120860,"Cinta Plana 1 Ton 1,5 Metros",809
120861,"Cinta Plana 1 Ton 1,5 Metros",809
120862,"Cinta Plana 1 Ton 1,5 Metros",809
120863,"Cinta Plana 1 Ton 1,5 Metros",809
120864,"Cinta Plana 1 Ton 1,5 Metros",809
120865,"Cinta Plana 1 Ton 1,5 Metros",809
120866,"Cinta Plana 1 Ton 1,5 Metros - Perdido Contentor 49",809
120867,"Cinta Plana 1 Ton 1,5 Metros",809
120868,Cinta Plana 2 Ton 3 Metros,811
120869,Cinta Plana 2 Ton 3 Metros,811
120870,Cinta Plana 2 Ton 3 Metros,811
120871,Cinta Plana 2 Ton 3 Metros,811
120872,Cinta Plana 2 Ton 3 Metros,811
120873,Cinta Plana 2 Ton 3 Metros,811
120874,Cinta Plana 2 Ton 3 Metros,811
120875,Cinta Plana 2 Ton 3 Metros,811
120876,Cinta Plana 2 Ton 3 Metros,811
120877,Cinta Plana 2 Ton 3 Metros,811
120878,Cinta Plana 2 Ton 3 Metros,811
120879,Cinta Plana 2 Ton 3 Metros,811
120880,Cinta Plana 2 Ton 3 Metros,811
120881,Cinta Plana 2 Ton 3 Metros,811
120882,Cinta Plana 2 Ton 3 Metros,811
120883,Cinta Plana 2 Ton 3 Metros,811
120884,Cinta Plana 2 Ton 3 Metros,811
120885,Cinta Plana 2 Ton 3 Metros,811
120886,Cinta Plana 2 Ton 3 Metros,811
120887,Cinta Plana 2 Ton 3 Metros,811
120888,"Cinta Plana 1 Ton 1,5 Metros",809
120889,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
120890,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
120891,Extensão Tripla 230V,660
120892,ANTORCHA FRONIUS THP180 G SH ML/F/UD/le/8m,1920
120893,ANTORCHA FRONIUS TPH 180G,1920
120894,ANTORCHA FRONIUS TPH 300i w ml/f,1920
120895,ANTORCHA FRONIUS TPH 300i w ml/f,1920
120896,ANTORCHA PLASMA TH125,1920
120897,REGULADOR PRESIÓN AIRE PLASMA,2097
120898,"Aparafusadora de impacto a bateria 1/2""",940
120899,"Aparafusadora de impacto a bateria 1/2""",940
120900,"Aparafusadora de impacto a bateria 1/2""",940
120901,"Aparafusadora de impacto a bateria 1/2""",940
120902,"Aparafusadora de impacto a bateria 1/2""",940
120903,"Aparafusadora de impacto a bateria 1/2""",940
120904,"Aparafusadora de impacto a bateria 1/2""",940
120905,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão) - Perdido Contentor 46",946
120906,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão) - Perdido Contentor 46",946
120907,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
120908,Alcaiata rotativa macho M42 (Olhal de Suspensão),521
120909,Alcaiata rotativa macho M42 (Olhal de Suspensão),521
120910,Alcaiata Macho M42 (Olhal de Suspensão),519
120911,Alcaiata Macho M30 (Olhal de Suspensão),519
120912,Alcaiata Macho M30 (Olhal de Suspensão),519
120913,Alcaiata Macho M30 (Olhal de Suspensão),519
120914,Alcaiata Macho M30 (Olhal de Suspensão),519
120915,Alcaiata Macho M24 (Olhal de Suspensão),521
120916,Alcaiata Macho M24 (Olhal de Suspensão),521
120917,Alcaiata Macho M20 (Olhal de Suspensão),521
120918,Alcaiata Macho M20 (Olhal de Suspensão),521
120919,Alcaiata Macho M20 (Olhal de Suspensão),521
120920,Alcaiata Macho M20 (Olhal de Suspensão),521
120921,Alcaiata Macho M20 (Olhal de Suspensão) - Perdido Contentor 47,521
120922,Alcaiata Macho M20 (Olhal de Suspensão),521
120923,Alcaiata Macho M20 (Olhal de Suspensão),521
120924,Alcaiata Macho M20 (Olhal de Suspensão),521
120925,Alcaiata Macho M20 (Olhal de Suspensão),521
120926,Alcaiata Macho M20 (Olhal de Suspensão),521
120927,Alcaiata Macho M16 (Olhal de Suspensão),521
120928,Alcaiata Macho M16 (Olhal de Suspensão),521
120929,Alcaiata Macho M16 (Olhal de Suspensão),521
120930,Alcaiata Macho M16 (Olhal de Suspensão),521
120931,Alcaiata Macho M16 (Olhal de Suspensão),521
120932,Alcaiata Macho M16 (Olhal de Suspensão),521
120933,Alcaiata Macho M16 (Olhal de Suspensão),521
120934,Alcaiata Macho M16 (Olhal de Suspensão),521
120935,Alcaiata Macho M16 (Olhal de Suspensão),521
120936,Alcaiata Macho M16 (Olhal de Suspensão),521
120937,Alcaiata Macho M16 (Olhal de Suspensão),521
120938,Diferencial de 2 Ton (Correntes Compridas),950
120939,Diferencial de 2 Ton (Correntes Compridas),950
120940,"Manilha de 1""",998
120941,Cinta Plana 1 Ton 3 Metros,809
120942,Cinta Plana 1 Ton 3 Metros,809
120943,Cinta Plana 1 Ton 3 Metros,809
120944,Cinta Plana 1 Ton 3 Metros,809
120945,Cinta Plana 1 Ton 3 Metros - CT 47,809
120946,Cinta Plana 1 Ton 3 Metros,809
120947,Cinta Plana 1 Ton 3 Metros,809
120948,Cinta Plana 1 Ton 3 Metros,809
120949,Cinta Plana 1 Ton 3 Metros,809
120950,Cinta Plana 1 Ton 3 Metros,809
120951,Cinta Plana 1 Ton 3 Metros - Perdido Contentor 49,809
120952,Cinta Plana 1 Ton 3 Metros,809
120953,Cinta Plana 1 Ton 3 Metros,809
120954,Cinta Plana 1 Ton 3 Metros,809
120955,Cinta Plana 1 Ton 3 Metros,809
120956,Cinta Plana 1 Ton 3 Metros,809
120957,Cinta Plana 1 Ton 3 Metros,809
120958,Cinta Plana 1 Ton 3 Metros,809
120959,Cinta Plana 1 Ton 3 Metros,809
120960,Cinta Plana 1 Ton 3 Metros,809
120961,Cinta Plana 1 Ton 3 Metros,809
120962,Cinta Plana 3 Ton 3 Metros,812
120963,Cinta Plana 3 Ton 3 Metros,812
120964,Cinta Plana 3 Ton 3 Metros,812
120965,Cinta Plana 3 Ton 3 Metros,812
120966,Cinta Plana 3 Ton 3 Metros,812
120967,Cinta Plana 3 Ton 3 Metros,812
120968,Cinta Plana 3 Ton 3 Metros,812
120969,Cinta Plana 3 Ton 3 Metros,812
120970,Cinta Plana 3 Ton 3 Metros,812
120971,Cinta Plana 3 Ton 3 Metros,812
120972,Extensão Tripla 230V,660
120973,Extensão Tripla 230V,660
120974,"Aparafusadora de impacto a bateria 1/2""",940
120975,"Aparafusadora de impacto a bateria 1/2""",940
120976,"Aparafusadora de impacto a bateria 1/2""",940
120977,"Aparafusadora de impacto a bateria 1/2""",940
120978,"Aparafusadora de impacto a bateria 1/2""",940
120979,"Aparafusadora de impacto a bateria 3/4""",940
120980,"Aparafusadora de impacto a bateria 3/4""",940
120981,"Aparafusadora de impacto a bateria 3/4""",940
120982,"Aparafusadora de impacto a bateria 3/4""",940
120983,AMOLADORA METABO WE 17-125 QUICK,1858
120984,AMOLADORA BOSCH GWS24 230MM,1860
120985,AMOLADORA BOSCH GWS24 230MM,1860
120986,AMOLADORA METABO WE 17-125 QUICK,1858
120987,AMOLADORA METABO WE 17-125 QUICK,1858
120988,AMOLADORA MAKITA 125MM 1900W,1858
120989,AMOLADORA BOSCH GWS 24-230JZ,1860
120990,FRONIUS TRANSTIG 1750 PLUS,1867
120991,FRONIUS TIG,1867
120992,Aspirador Sólidos e Líquidos,1059
120993,AMOLADORA MAKITA 125MM 1900W,1858
120994,AMOLADORA MAKITA 125MM 1900W,1858
120995,"Manilha de 3/4""",1000
120996,"Manilha de 3/4""",1000
120997,COMPAS DE PUNTAS 250MM FORMAT,2059
120998,MEDIDOR DE GRADOS CON BLOQUEO 150/200mm FORTIS,2059
120999,"Manilha de 5/8""",1001
121000,FALSA ESCUADRA METÁLICA 300X20X3mm FORMAT,2059
121001,Aspirador Sólidos e Líquidos,1059
121002,Extensão Tripla 220V (ROLO),660
121003,Chicote de Contentor,960
121004,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121005,Cinta Plana 3 Ton 1 Metro,812
121006,Cinta Plana 3 Ton 1 Metro,812
121007,Cinta Plana 3 Ton 1 Metro,812
121008,Cinta Plana 3 Ton 1 Metro,812
121009,Cinta Plana 3 Ton 1 Metro,812
121010,Cinta Plana 3 Ton 1 Metro,812
121011,Cinta Plana 3 Ton 1 Metro,812
121012,Cinta Plana 3 Ton 1 Metro,812
121013,Cinta Plana 3 Ton 1 Metro,812
121014,Cinta Plana 3 Ton 1 Metro,812
121015,"Cinta Plana 3 Ton 1,5 Metros",812
121016,"Cinta Plana 3 Ton 1,5 Metros",812
121017,"Cinta Plana 3 Ton 1,5 Metros",812
121018,"Cinta Plana 3 Ton 1,5 Metros",812
121019,"Cinta Plana 3 Ton 1,5 Metros",812
121020,"Cinta Plana 3 Ton 1,5 Metros",812
121021,"Cinta Plana 3 Ton 1,5 Metros",812
121022,"Cinta Plana 3 Ton 1,5 Metros",812
121023,"Cinta Plana 3 Ton 1,5 Metros",812
121024,"Cinta Plana 3 Ton 1,5 Metros",812
121025,Projetor LED a Bateria,801
121026,Projetor LED a Bateria,801
121027,Apalpa Folgas,2232
121028,"Chave Dinamométrica 600 Nm 3/4""",2176
121029,"Chave Dinamométrica 150-800 Nm 3/4""",2176
121030,"Chave Dinamométrica 600 Nm 3/4""",2176
121031,Pino de Isolamento 3mm,2233
121032,Clip Tipo 3R,2234
121033,ANTORCHA TIG SR26 8M,1920
121034,ANTORCHA TIG 18 8M,1920
121035,Máquina Dispensadora de Água,1063
121036,Alcaiata Macho M12 (Olhal de Suspensão),521
121037,Alcaiata Macho M12 (Olhal de Suspensão),521
121038,Alcaiata Macho M12 (Olhal de Suspensão),521
121039,Alcaiata Macho M12 (Olhal de Suspensão),521
121040,Alcaiata Macho M12 (Olhal de Suspensão),521
121041,Alcaiata Macho M12 (Olhal de Suspensão),521
121042,Alcaiata Macho M12 (Olhal de Suspensão),521
121043,Alcaiata Macho M12 (Olhal de Suspensão),521
121044,Alcaiata Macho M12 (Olhal de Suspensão),521
121045,Alcaiata Macho M12 (Olhal de Suspensão),521
121046,Alcaiata Macho M12 (Olhal de Suspensão),521
121047,Alcaiata Macho M12 (Olhal de Suspensão),521
121048,Alcaiata Macho M12 (Olhal de Suspensão),521
121049,Alcaiata Macho M12 (Olhal de Suspensão),521
121050,Alcaiata Macho M10 (Olhal de Suspensão),521
121051,Alcaiata Macho M10 (Olhal de Suspensão),521
121052,Alcaiata Macho M10 (Olhal de Suspensão),521
121053,Alcaiata Macho M10 (Olhal de Suspensão),521
121054,Alcaiata Macho M10 (Olhal de Suspensão),521
121055,Alcaiata Macho M10 (Olhal de Suspensão),521
121056,Alcaiata Macho M10 (Olhal de Suspensão),521
121057,Alcaiata Macho M10 (Olhal de Suspensão),521
121058,Alcaiata Macho M10 (Olhal de Suspensão),521
121059,Alcaiata Macho M10 (Olhal de Suspensão),521
121060,Alcaiata Macho M10 (Olhal de Suspensão),521
121061,Alcaiata Macho M10 (Olhal de Suspensão),521
121062,Alcaiata Macho M10 (Olhal de Suspensão),521
121063,Alcaiata Macho M10 (Olhal de Suspensão),521
121064,Alcaiata Macho M10 (Olhal de Suspensão),521
121065,Alcaiata Macho M8 (Olhal de Suspensão),521
121066,Alcaiata Macho M8 (Olhal de Suspensão),521
121067,Alcaiata Macho M8 (Olhal de Suspensão),521
121068,Alcaiata Macho M8 (Olhal de Suspensão),521
121069,Alcaiata Macho M8 (Olhal de Suspensão),521
121070,Alcaiata Macho M8 (Olhal de Suspensão),521
121071,Alcaiata Macho M8 (Olhal de Suspensão),521
121072,Alcaiata Macho M8 (Olhal de Suspensão),521
121073,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
121074,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
121075,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
121076,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121077,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121078,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121079,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121080,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121081,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121082,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121083,Alcaiata rotativa macho M24 (Olhal de Suspensão),521
121084,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
121085,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
121086,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
121087,Alcaiata rotativa macho M30 (Olhal de Suspensão),521
121088,Alcaiata rotativa macho M40 (Olhal de Suspensão),521
121089,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121090,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121091,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121092,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121093,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121094,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121095,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121096,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121097,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121098,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121099,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121100,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121101,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121102,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121103,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121104,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121105,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121106,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121107,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121108,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121109,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121110,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121111,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121112,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121113,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121114,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121115,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121116,Alcaiata rotativa macho M12 (Olhal de Suspensão),521
121117,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121118,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121119,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121120,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121121,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121122,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121123,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121124,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121125,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121126,Alcaiata rotativa macho M10 (Olhal de Suspensão),521
121127,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
121128,Alcaiata rotativa macho M16 (Olhal de Suspensão),521
121129,Alcaiata rotativa macho M8 (Olhal de Suspensão),521
121130,Alcaiata rotativa macho M8 (Olhal de Suspensão),521
121131,Alcaiata rotativa macho M8 (Olhal de Suspensão),521
121132,Alcaiata rotativa macho M14 (Olhal de Suspensão),521
121133,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121134,Alcaiata rotativa macho M20 (Olhal de Suspensão),521
121135,Diferencial de 1.5 Ton,949
121136,Diferencial de 1.5 Ton,949
121137,Diferencial de 1.5 Ton,949
121138,Diferencial de 2 Ton,950
121139,Diferencial de 2 Ton,950
121140,Diferencial de 2 Ton,950
121141,Chapa aço inox Aisi 304-2B 2mm,1948
121142,AMOLADORA METABO WE-125,1858
121143,AMOLADORA METABO WE17-125 QUICK,1858
121144,AMOLADORA BOSCH 230MM,1860
121145,AMOLADORA RECTA METABO GE950 GPLUS,1861
121146,Mangueira de Ar (branca),531
121147,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121148,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121149,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121150,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121151,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121152,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121153,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121154,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121155,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121156,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121157,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121158,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121159,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121160,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121161,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121162,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
121163,Extensão Tripla 230V,660
121164,Extensão Tripla 230V,660
121165,Extensão Tripla 230V,660
121166,Extensão Tripla 230V,660
121167,Extensão Tripla 230V,660
121168,Extensão Tripla 230V,660
121169,Extensão Tripla 230V,660
121170,Extensão Tripla 230V,660
121171,Extensão Tripla 230V,660
121172,Extensão Tripla 230V,660
121173,Extensão Tripla 230V,660
121174,Extensão Tripla 230V,660
121175,Extensão Tripla 230V,660
121176,"Aparafusadora de impacto a bateria 3/4""",940
121177,"Aparafusadora de impacto a bateria 3/4""",940
121178,Retificadora diam. 230 mm,866
121179,Carro duplo de transporte de gás,695
121180,Carro duplo de transporte de gás,695
121181,Carro duplo de transporte de gás,695
121182,Carro duplo de transporte de gás,695
121183,Carro duplo de transporte de gás,695
121184,Carro duplo de transporte de gás,695
121185,Preguiça para tubo,828
121186,Preguiça para tubo,828
121187,Cavalete,580
121188,Cavalete,580
121189,Berbequim a Bateria,538
121190,Berbequim a Bateria,538
121191,Berbequim a Bateria,538
121192,Diferencial de 1.5 Ton,949
121193,Diferencial de 1.5 Ton,949
121194,Diferencial de 1.5 Ton,949
121195,Diferencial de 2 Ton,950
121196,Diferencial de 2 Ton,950
121197,"Jogo de Chaves de Caixa 3/4""",1016
121198,"Jogo de Chaves de Caixa 3/4""",1016
121199,"Jogo de Chaves de Caixa 3/4""",1016
121200,"Jogo de Chaves de Caixa 3/4""",1016
121201,"Jogo de Chaves de Caixa 3/4""",1016
121202,"Jogo de Chaves de Caixa 3/4""",1016
121203,"Cinta Plana 1 Ton 1,5 Metros",809
121204,"Cinta Plana 1 Ton 1,5 Metros",809
121205,"Cinta Plana 1 Ton 1,5 Metros - CT 47",809
121206,"Cinta Plana 1 Ton 1,5 Metros",809
121207,"Cinta Plana 1 Ton 1,5 Metros",809
121208,"Cinta Plana 1 Ton 1,5 Metros",809
