DESTINATIONJOBID,ToolingCode,TotalVolume
3145,ELM.BRB.CMB,2.00
3145,ELM.BRB.BAT,2.00
3145,ELM.ASD.TTG,2.00
3145,ELM.APS.APS,11.00
3145,ELM.COM.COM,1.00
3145,ELM.BRB.BMG,2.00
3145,ELM.EXT.CEE,1.00
3145,ELM.CRT.SSB,2.00
3145,ELT.APS.APS,1.00
3145,ELM.BRB.FER,1.00
3145,ELT.APS.MIG,3.00
3145,ELM.EXT.ETS,40.00
3145,ELT.CHI.C32,4.00
3145,ELM.CHI.CEE,10.00
3145,ELT.APS.PAD,1.00
3145,ELM.ILU.PBT,4.00
3145,ELT.MAP.MAQ,1.00
3145,ELM.MOM.ESM,1.00
3145,ELT.ASD.EXA,14.00
3145,ELM.ILU.PRJ,4.00
3145,ELT.EXT.E32,15.00
3145,ELT.ASD.MMG,4.00
3145,MAN.CNT.PL2,14.00
3145,ELM.RCT.125,28.00
3145,MAN.CNT.PL3,6.00
3145,ELT.CHI.C16,1.00
3145,ELM.RCT.230,16.00
3145,GAS.OXI.MNG,8.00
3145,ELT.APS.ARC,3.00
3145,MAN.BQU.BLQ,1.00
3145,ELT.ASD.ALA,3.00
3145,MAN.CNT.PL1,8.00
3145,EPI.SLD.MCS,1.00
3145,PNE.MNG.ARC,11.00
3145,MAN.ELC.D05,4.00
3145,MAN.ELC.P15,11.00
3145,MAN.ELC.P75,13.00
3146,ARM.CFE.MEC,2.00
3146,ARM.BAU.BAU,1.00
3146,ELM.APS.APS,2.00
3146,MAN.CHA.JC3,1.00
3146,ELM.EXT.ETS,6.00
3146,ELM.CHI.CEE,2.00
3146,ELM.ASD.TTG,1.00
3146,MAN.ELC.D10,1.00
3146,ELM.RCT.125,10.00
3146,ELM.ILU.PRJ,3.00
3146,ELM.RCT.230,2.00
3146,ELT.CHI.C32,1.00
3146,GAS.OXI.MNG,2.00
3146,MAN.ELC.D05,1.00
3146,ELT.APS.MIG,2.00
3146,MAN.OXI.MOC,2.00
3146,MAN.CNT.PL1,1.00
3146,ELT.ASD.JIB,1.00
3146,MAN.ELC.P75,2.00
3146,ELT.EXT.E32,5.00
3146,ELT.PLS.PLA,2.00
3147,ELM.EXT.ETS,4.00
3147,ELM.APR.APR,1.00
3147,ELM.BRB.PDR,1.00
3147,ELM.RCT.125,1.00
3150,ARM.BAU.BAU,6.00
3150,ELM.ASD.TTG,1.00
3150,ELM.APR.API,4.00
3150,ARM.MAL.MBA,8.00
3150,ELM.RCT.150,1.00
3150,ELM.BRB.BAT,2.00
3150,ELM.BRB.BMG,1.00
3150,ELM.BRB.PDR,2.00
3150,ELT.ASD.MMG,1.00
3150,ELM.ILU.PRJ,4.00
3150,ELM.EXT.ETS,1.00
3150,ELM.RCT.125,9.00
3150,ELM.FXC.MRB,1.00
3150,ELT.CHI.C63,5.00
3150,ELM.RCT.RBL,1.00
3150,ELT.EXT.E32,10.00
3150,GAS.MAN.DEB,1.00
3150,GAS.MAN.MAR,1.00
3154,HID.CIL.CHP,3.00
3154,MAN.CNT.PL3,2.00
3154,ARM.BAU.BAU,1.00
3154,ARM.CFE.MEC,2.00
3154,ELM.BRB.FER,1.00
3154,ELM.APR.API,2.00
3154,MAN.CHA.JC3,1.00
3154,ELM.RCT.125,2.00
3156,ELM.ILU.PRJ,4.00
3160,ELM.EXT.ETS,22.00
3160,ELM.APS.APS,3.00
3160,ELM.APS.TIG,3.00
3160,ELM.RCT.125,20.00
3160,ELT.APS.ARC,1.00
3165,ELM.APS.APS,2.00
3165,ARM.CTT.CTF,2.00
3165,ARM.CFE.TUB,2.00
3165,ARM.MAL.MBA,2.00
3165,ELM.APS.TIG,8.00
3165,ELM.CHI.CEE,3.00
3165,ELM.ASD.TTG,3.00
3165,ELM.ASD.EST,1.00
3165,ELM.EXT.ETS,14.00
3165,ELT.ASD.EXA,6.00
3165,ELM.ELC.GUI,1.00
3165,ELM.COM.COM,1.00
3165,ELM.RCT.230,5.00
3165,EPI.ANQ.RTR,4.00
3165,ELM.RCT.180,1.00
3165,ELM.CRT.SSB,1.00
3165,ELM.THI.MTH,1.00
3165,GAS.OXI.MNG,1.00
3165,ELM.RCT.RBL,9.00
3165,ELM.EIA.EAR,1.00
3165,EPI.ANQ.CVA,5.00
3165,HID.MTB.MVT,1.00
3165,EPI.ARN.ARN,3.00
3165,ELM.ILU.PRJ,2.00
3165,GAS.MAN.DEB,2.00
3165,MAN.CNT.PL1,12.00
3165,MAN.CHA.DIN,1.00
3165,ELM.MAP.MAF,1.00
3165,MAN.ELC.GRV,4.00
3165,MAN.ELC.D15,3.00
3165,MAN.EAC.ESC,2.00
3165,ELM.RCT.125,13.00
3165,MAN.ELC.P75,4.00
3165,MAN.JUN.MCJ,1.00
3165,MAN.ELC.D10,9.00
3165,ELT.CHI.C32,1.00
3165,MAN.EMM.MTH,1.00
3165,MAN.ELC.D05,9.00
3165,MAN.ELC.D20,6.00
3165,MAN.EMM.NXY,1.00
3165,MAN.ELC.D30,1.00
3165,MAN.ELC.TRF,2.00
3165,MAN.EMM.NOT,1.00
3165,PNE.APR.API,1.00
3165,SEG.LDV.LDV,1.00
3166,ELM.RCT.180,1.00
3166,ELM.EXT.ETS,1.00
3166,ELM.RCT.125,1.00
3166,EPI.ANQ.CVA,3.00
3166,EPI.ARN.ARN,2.00
3169,ELM.RCT.125,2.00
3169,HID.CIL.CDE,1.00
3175,ELM.BRB.PDR,1.00
3175,ELM.RCT.230,1.00
3175,ELM.BRB.FER,1.00
3175,ELM.RCT.RBL,1.00
3175,ELM.RCT.125,3.00
3175,MAN.ELC.P75,1.00
3175,MAN.ELC.D10,1.00
3180,MAN.EMM.NOT,1.00
3180,ELM.APS.APS,1.00
3180,ELM.BRB.PDR,1.00
3180,ELM.RCT.125,1.00
3223,ELM.APS.APS,1.00
3227,ELM.APS.TIG,2.00
3227,ELM.APR.API,24.00
3227,ELM.CRT.TTC,2.00
3227,ARM.CTT.CTF,1.00
3227,ELM.BRB.CMB,2.00
3227,ELM.APS.APS,2.00
3227,ELM.EXT.CEE,7.00
3227,ELM.BRB.BAT,2.00
3227,ELT.APS.MIG,2.00
3227,ELM.RCT.125,14.00
3227,ELM.RCT.180,6.00
3227,ELM.BRB.BMG,2.00
3227,ELT.CHI.C32,4.00
3227,ELM.RCT.230,4.00
3227,ELT.ASD.EXA,4.00
3227,ELM.RCT.RBL,6.00
3227,HID.BMB.SIM,2.00
3227,ELT.EXT.E32,2.00
3227,MAN.ELC.D10,11.00
3227,ELT.CHI.C16,2.00
3227,MAN.ELC.P30,6.00
3227,HID.CIL.CHS,6.00
3227,ELT.EXT.E16,6.00
3227,MAN.ELC.D05,4.00
3227,GAS.OXI.MNG,8.00
3227,MAN.ELC.D15,8.00
3227,MAN.ELC.D20,4.00
3227,MAN.ELC.P15,7.00
3227,MAN.ELC.P75,3.00
3227,PNE.APR.API,6.00
3227,PNE.MNG.ARC,6.00
3228,ARM.CFE.MEC,2.00
3228,ELM.APS.TIG,19.00
3228,ELM.APR.APR,1.00
3228,ARM.BAU.BAU,5.00
3228,ARM.MAL.MBA,2.00
3228,ELM.ASD.EST,6.00
3228,ELM.ASD.TTG,5.00
3228,ARM.CFE.SER,11.00
3228,ELM.APR.API,10.00
3228,ELM.BRB.FER,4.00
3228,ELM.EXT.CEE,4.00
3228,ARM.CTT.CTF,4.00
3228,ELM.APS.APS,5.00
3228,ELM.BRB.PDR,1.00
3228,ELM.RCT.180,7.00
3228,ELM.BRB.BAT,3.00
3228,ELM.CRT.SSB,3.00
3228,ELM.CHI.ESP,4.00
3228,ELT.ASD.EXA,8.00
3228,ELM.BRB.BMG,2.00
3228,ELM.EIA.EAR,11.00
3228,ELM.ILU.P24,6.00
3228,ELT.CHI.ESP,2.00
3228,ELM.CHI.CEE,30.00
3228,ELM.EXT.ETS,86.00
3228,ELT.APS.APS,5.00
3228,ELT.EXT.E63,5.00
3228,ELM.ELC.GUI,1.00
3228,ELM.ILU.PBT,10.00
3228,ELT.APS.MIG,5.00
3228,EPI.ANQ.RTR,6.00
3228,ELM.ILU.Q24,3.00
3228,ELM.ILU.PRJ,29.00
3228,ELT.CHI.C32,5.00
3228,EPI.ARN.ARN,37.00
3228,ELM.RCT.RBL,21.00
3228,ELM.RCT.125,69.00
3228,ELT.QEL.PIM,9.00
3228,HID.BMB.DEF,1.00
3228,ELT.EXT.E16,5.00
3228,ELM.RCT.230,6.00
3228,EPI.ANQ.CVA,42.00
3228,HID.CIL.CHS,1.00
3228,GAS.OXI.MNG,9.00
3228,ELM.THI.MTH,1.00
3228,HID.BMB.SIM,3.00
3228,MAN.CHA.DIN,4.00
3228,MAN.ABR.TRX,1.00
3228,ELT.EXT.E32,15.00
3228,HID.CIL.CHP,2.00
3228,MAN.ELC.10T,2.00
3228,MAN.CHA.JC3,2.00
3228,ELT.EXT.ESP,1.00
3228,MAN.CHA.DEF,3.00
3228,MAN.ELC.D50,1.00
3228,MAN.CNT.PL1,10.00
3228,ELT.PLS.PLA,2.00
3228,MAN.CHA.JC2,2.00
3228,MAN.ELC.GRC,5.00
3228,MAN.ELC.D20,6.00
3228,MAN.CNT.PL2,10.00
3228,MAN.TRA.PAT,1.00
3228,MAN.ELC.MCR,1.00
3228,MAN.EMM.MDE,1.00
3228,MAN.ELC.P75,10.00
3228,PNE.DTR.BRR,1.00
3228,MAN.ELC.MNR,3.00
3228,MAN.OXI.MOC,4.00
3228,MAN.EMM.NLR,1.00
3228,PNE.MNG.ARC,7.00
3228,MAN.ELC.P30,3.00
3228,MAN.ELC.TRF,6.00
3228,MAN.THI.MTH,2.00
3238,ELM.RCT.125,1.00
3248,PNE.APR.API,3.00
3248,ELM.RCT.230,1.00
3252,HID.CIL.CHS,2.00
3252,ELM.ABR.TRX,1.00
3252,ELM.BRB.BAT,1.00
3252,ELM.BRB.CMB,1.00
3252,ELM.BRB.BMG,1.00
3256,ELM.APR.APR,1.00
3256,ELM.ILU.PRJ,2.00
3256,ELM.ILU.PBT,2.00
3256,ELM.RCT.230,5.00
3262,ELM.EXT.ETS,1.00
3262,ELM.APS.TIG,2.00
3262,ELM.RCT.125,2.00
3262,ELM.RCT.RBL,2.00
3262,ELT.APS.ARC,2.00
3263,ELM.CHI.CEE,1.00
3263,ELM.EXT.ETS,1.00
3263,ELM.RCT.125,1.00
3271,MAN.ELC.D15,1.00
3271,MAN.ELC.MNR,2.00
3271,MAN.ELC.D20,1.00
3274,MAN.ELC.D10,4.00
3274,MAN.ELC.P15,2.00
3274,MAN.ELC.D05,3.00
3274,MAN.ELC.D15,1.00
3274,MAN.ELC.D20,2.00
3274,MAN.ELC.P75,4.00
3274,MAN.ELC.P30,1.00
3283,ELM.EXT.ETS,1.00
3283,ELM.ILU.P24,2.00
3283,ELM.CHI.CEE,1.00
3283,ELM.ILU.Q24,1.00
3288,MAN.ELC.D20,2.00
3288,ELM.APS.APS,2.00
3288,ELM.CHI.CEE,5.00
3288,ELM.APR.API,4.00
3288,ELM.ILU.PRJ,3.00
3288,ELM.RCT.230,3.00
3288,PNE.MNG.ARC,3.00
3288,ELM.EXT.ETS,10.00
3288,ELT.ASD.EXA,5.00
3288,ELM.RCT.125,4.00
3288,ELT.EXT.E63,2.00
3288,ELT.APS.ARC,1.00
3288,MAN.ELC.P75,3.00
3289,ELM.CHI.CEE,1.00
3289,ELM.APR.API,4.00
3289,ARM.BAU.BAU,2.00
3289,ELM.ASD.TTG,1.00
3289,ELM.EXT.ETS,6.00
3289,ELM.APS.APS,3.00
3289,ELM.BRB.BAT,3.00
3289,ELM.BRB.BMG,1.00
3289,ELM.ILU.PBT,3.00
3289,ELM.APS.SAP,1.00
3289,ELM.BRB.FER,1.00
3289,ELM.RCT.180,1.00
3289,ELT.APS.ARC,1.00
3289,ELM.RCT.230,1.00
3289,ELM.ILU.PRJ,1.00
3289,ELM.RCT.RBL,1.00
3289,MAN.CNT.PL1,1.00
3289,ELM.RMT.MIM,1.00
3289,ELM.RCT.125,4.00
3289,EPI.ARN.ARN,4.00
3289,MAN.ELC.D15,4.00
3289,ELT.EXT.E32,1.00
3289,ELT.CHI.C32,1.00
3289,MAN.CHA.JC3,1.00
3289,MAN.ELC.P15,2.00
3289,EPI.ANQ.CVA,4.00
3289,HID.BMB.SIM,1.00
3289,MAN.ELC.D10,1.00
3289,MAN.ELC.P75,1.00
3289,HID.CIL.CHS,1.00
3289,MAN.ELC.D05,3.00
3289,MAN.ELC.P25,1.00
3289,PNE.MNG.ARC,3.00
3289,HID.CIL.FUR,1.00
3289,PNE.APR.API,1.00
3289,MAN.CHA.JC2,2.00
3291,ELM.RCT.125,2.00
3291,ELM.BRB.BMG,1.00
3291,ELM.BRB.FER,1.00
3291,ELM.APS.APS,3.00
3291,MAN.ELC.D05,2.00
3291,ELM.RCT.180,2.00
3291,ELT.ASD.EXA,1.00
3291,ELM.APS.SAP,1.00
3291,MAN.ELC.D10,1.00
3291,ELM.EXT.ETS,10.00
3291,ELM.RCT.230,1.00
3291,ELT.EXT.E32,1.00
3292,MAN.ELC.MCR,4.00
3297,ARM.CTT.CTF,3.00
3297,ARM.CTT.CTA,1.00
3297,ARM.CFE.MEC,25.00
3297,ELM.APR.API,21.00
3297,ELM.CHI.CEE,15.00
3297,ELM.RCT.180,1.00
3297,ARM.CFE.SER,13.00
3297,ELM.APS.APS,10.00
3297,ELM.EIA.EAR,4.00
3297,ELM.RCT.RBL,15.00
3297,ELM.BRB.BAT,4.00
3297,ELM.APS.SAP,1.00
3297,ELM.EXT.ETS,37.00
3297,ELT.CHI.C16,1.00
3297,ELM.BRB.FER,3.00
3297,ELM.APS.TIG,4.00
3297,ELM.ILU.PBT,13.00
3297,ELT.EXT.E16,1.00
3297,ELM.BRB.PDR,2.00
3297,ELM.BRB.CMB,2.00
3297,ELM.THI.MTH,1.00
3297,ELT.QEL.PIM,1.00
3297,ELM.ILU.PRJ,9.00
3297,ELM.CRT.TTC,2.00
3297,ELT.APS.ARC,1.00
3297,MAN.EMM.ALI,2.00
3297,ELM.RCT.125,35.00
3297,ELM.EXT.CEE,1.00
3297,MAN.ELC.P75,1.00
3297,MAN.TRA.PAT,1.00
3297,ELT.CHI.C32,4.00
3297,ELM.RCT.230,8.00
3297,ELT.CHI.C63,8.00
3297,PNE.APR.API,11.00
3297,HID.BMB.SIM,7.00
3297,ELM.RMT.MIM,1.00
3297,HID.MTB.MVT,1.00
3297,ELT.APS.MIG,1.00
3297,MAN.ELC.D05,5.00
3297,ELT.ASD.EXA,6.00
3297,PNE.MNG.ARC,14.00
3297,ELT.EXT.E32,10.00
3297,ELT.EXT.E63,4.00
3297,MAN.ELC.MNR,3.00
3299,ELM.ELC.GUI,1.00
3315,ELM.EXT.ETS,15.00
3315,ELM.APR.API,9.00
3315,ARM.CFE.MEC,1.00
3315,ELM.ELC.GUI,1.00
3315,ELM.ILU.PBT,2.00
3315,ELM.APS.APS,2.00
3315,ELM.BRB.FER,1.00
3315,ELM.RCT.180,2.00
3315,ELT.ASD.EXA,7.00
3315,ELM.BRB.CMB,1.00
3315,ELM.ILU.PRJ,7.00
3315,ELM.RCT.RBL,1.00
3315,EPI.ANQ.RTR,1.00
3315,ELM.RCT.230,1.00
3315,ELM.RCT.125,5.00
3315,ELT.EXT.E16,6.00
3315,GAS.OXI.MNG,8.00
3315,ELT.APS.ARC,1.00
3315,ELT.APS.APS,3.00
3315,EPI.ARN.ARN,8.00
3315,MAN.ELC.D15,2.00
3315,ELT.EXT.E32,1.00
3315,ELT.CHI.C32,3.00
3315,MAN.ELC.D10,2.00
3315,MAN.ELC.P15,6.00
3315,EPI.ANQ.CVA,8.00
3315,ELT.CHI.C63,1.00
3315,MAN.ELC.D20,2.00
3315,MAN.ELC.P30,1.00
3315,HID.CIL.CHS,3.00
3315,ELT.MAP.MAQ,1.00
3315,MAN.ELC.D30,1.00
3315,PNE.MNG.ARC,4.00
3315,MAN.ELC.P75,6.00
3315,HID.BMB.SIM,2.00
3315,MAN.EMM.ALI,1.00
3315,MAN.ELC.D05,6.00
3315,PNE.APR.API,1.00
3324,ARM.CFE.SER,5.00
3324,ARM.CFE.MEC,3.00
3324,ELM.APR.API,1.00
3324,ELT.EXT.E16,1.00
3324,ELM.APS.APS,2.00
3324,ELM.ILU.PRJ,3.00
3324,ELM.EXT.ETS,10.00
3324,EPI.ARN.ARN,10.00
3324,EPI.ANQ.CVA,9.00
3324,ELT.APS.APS,1.00
3324,HID.CIL.FUR,2.00
3324,MAN.ELC.TRF,2.00
3324,HID.BMB.SIM,1.00
3330,ELM.BRB.PDR,1.00
3330,ARM.CFE.MEC,3.00
3330,ELM.BRB.BAT,3.00
3330,ELM.APR.API,2.00
3330,EPI.ANQ.CVA,6.00
3330,ELM.EXT.ETS,8.00
3330,ELM.RCT.125,2.00
3330,ELM.APS.APS,1.00
3330,EPI.ARN.ARN,6.00
3330,MAN.TRA.PPL,1.00
3330,ELT.EXT.ESP,1.00
3330,ELM.BRB.CMB,2.00
3330,ELM.RCT.230,1.00
3332,ELM.APS.TIG,1.00
3332,ELM.BRB.CMB,1.00
3333,ELM.ILU.PRJ,4.00
3347,ELM.BRB.BMG,1.00
3347,ELM.RCT.125,1.00
3347,ELM.APR.API,1.00
3347,ELM.APS.APS,1.00
3377,ELM.RCT.RBL,1.00
3377,ELM.APS.TIG,1.00
3399,ELM.CHI.CEE,2.00
3399,ELM.APR.API,5.00
3399,ARM.CFE.MEC,1.00
3399,ELM.BRB.BAT,1.00
3399,MAN.ELC.D15,2.00
3399,ELM.APS.APS,1.00
3399,ELM.ILU.PRJ,2.00
3399,ELM.RCT.180,1.00
3399,ELM.RCT.125,2.00
3399,ELM.APS.TIG,1.00
3399,HID.BMB.SIM,3.00
3399,ELM.RCT.RBL,2.00
3399,HID.CIL.CHP,1.00
3399,ELM.EXT.ETS,7.00
3399,ELM.TRQ.CHA,1.00
3399,ELM.ILU.PBT,4.00
3399,EPI.ARN.ARN,3.00
3399,EPI.ANQ.CVA,3.00
3399,HID.CIL.CHS,4.00
3399,MAN.ELC.P15,2.00
3399,MAN.ELC.D20,2.00
3399,MAN.ELC.P75,4.00
3407,MAN.ELC.D30,4.00
3407,MAN.ELC.P15,4.00
3407,ARM.CFE.MEC,2.00
3412,ELM.BRB.BAT,1.00
3412,ELM.EXT.ETS,2.00
3415,ELM.CHI.CEE,3.00
3415,ELM.APR.API,5.00
3415,ARM.CFE.MEC,5.00
3415,ELM.BRB.BAT,4.00
3415,ELM.EXT.ETS,7.00
3415,ELM.APS.APS,1.00
3415,ELM.ILU.PRJ,2.00
3415,ELM.BRB.BMG,1.00
3415,ELM.ILU.PBT,1.00
3415,ELM.BRB.CMB,2.00
3415,ELM.RCT.125,5.00
3415,ELM.EXT.CEE,1.00
3415,ELT.ASD.EXA,2.00
3415,ELM.RCT.230,1.00
3415,HID.BMB.SIM,1.00
3415,ELM.RCT.180,2.00
3415,EPI.ANQ.RTR,1.00
3415,EPI.ANQ.CVA,8.00
3415,MAN.ELC.CRR,1.00
3415,ELM.RCT.RBL,1.00
3415,GAS.OXI.MNG,1.00
3415,HID.CIL.CHS,1.00
3415,MAN.ELC.D05,6.00
3415,MAN.EAC.ESC,1.00
3415,MAN.ELC.P15,3.00
3415,HID.CIL.FUR,1.00
3415,MAN.ELC.P30,3.00
3415,MAN.ELC.D10,2.00
3415,MAN.ELC.P75,4.00
3415,MAN.ELC.D30,2.00
3415,MAN.ELC.TRF,1.00
3415,MAN.EMM.NOT,2.00
3415,PNE.APR.API,1.00
3416,ARM.CFE.MEC,3.00
3416,ELM.APR.API,6.00
3416,ARM.CTT.CTE,1.00
3416,ELM.CHI.CEE,2.00
3416,ELM.BRB.FER,1.00
3416,ELM.APS.APS,2.00
3416,ELM.BRB.BAT,4.00
3416,ELM.ILU.Q24,1.00
3416,ELM.BRB.PDR,2.00
3416,ELM.BRB.CMB,3.00
3416,ELM.RCT.180,1.00
3416,ELT.ASD.EXA,2.00
3416,ELM.ILU.P24,2.00
3416,ELM.EXT.ETS,13.00
3416,HID.CIL.CHS,3.00
3416,GAS.OXI.MNG,1.00
3416,ELM.RCT.125,6.00
3416,ELM.ILU.PBT,2.00
3416,MAN.EMM.NOT,1.00
3416,MAN.ELC.D15,2.00
3416,ELT.QEL.PIM,1.00
3416,MAN.ELC.P15,2.00
3416,HID.BMB.SIM,2.00
3416,MAN.ELC.P30,1.00
3416,MAN.ELC.D05,2.00
3416,MAN.ELC.P75,4.00
3416,MAN.EMM.NXY,1.00
3417,ELM.CRT.SEC,1.00
3417,HID.BMB.SIM,1.00
3423,ELM.EXT.ETS,6.00
3423,ELM.RCT.180,1.00
3423,ARM.CFE.MEC,2.00
3423,ELM.APR.API,2.00
3423,MAN.ELC.P75,1.00
3423,ELT.EXT.E16,1.00
3423,ARM.CFE.SER,3.00
3423,ELM.APS.APS,1.00
3423,ELM.RCT.125,2.00
3423,MAN.ELC.D10,2.00
3423,ELT.CHI.C32,1.00
3424,ELM.CHI.CEE,1.00
3424,ELT.EXT.E16,2.00
3424,ELT.APS.APS,1.00
3424,ELT.CHI.C32,2.00
3427,ELM.CRT.SEC,1.00
3429,ARM.CFE.MEC,1.00
3429,EPI.ANQ.CVA,2.00
3429,EPI.ARN.ARN,2.00
3431,ELM.RCT.125,2.00
3440,ELM.BRB.BAT,1.00
3440,ELM.RCT.125,1.00
3445,ARM.CFE.MEC,1.00
3445,ELM.COM.COM,1.00
3445,ELM.RCT.RBL,1.00
3445,ELM.RCT.115,1.00
3445,ELM.EXT.ETS,4.00
3445,ELM.ILU.PRJ,2.00
3445,ELM.RCT.125,1.00
3446,ELM.APR.APR,1.00
3446,ARM.CFE.SER,10.00
3446,ARM.CFE.MEC,9.00
3446,ARM.CTT.CTA,1.00
3446,EPI.ANQ.RTR,2.00
3446,ARM.CTT.CTI,1.00
3446,ARM.CTT.CTF,1.00
3446,ELM.ILU.P24,8.00
3446,EPI.ARN.ARN,40.00
3446,ELM.CHI.CEE,6.00
3446,ELM.APR.API,12.00
3446,ELM.RCT.RBL,1.00
3446,HID.CIL.CHS,1.00
3446,ELM.ILU.Q24,4.00
3446,ELM.APS.APS,4.00
3446,ELM.TRQ.CHA,1.00
3446,MAN.CNT.PL3,6.00
3446,MAN.EAC.ESC,1.00
3446,ELM.EIA.EAR,6.00
3446,EPI.ANQ.CVA,41.00
3446,ELM.EXT.ETS,29.00
3446,MAN.ELC.D15,2.00
3446,ELM.ILU.PBT,6.00
3446,HID.BMB.SIM,3.00
3446,ELM.ILU.PRJ,10.00
3446,MAN.ELC.D30,2.00
3446,ELM.RCT.125,11.00
3446,HID.CIL.CHP,1.00
3446,ELM.RCT.230,5.00
3446,PNE.APR.API,1.00
3446,ELM.THI.MTH,1.00
3446,HID.CIL.FUR,1.00
3446,ELT.APS.ARC,1.00
3446,PNE.MNG.ARC,3.00
3446,MAN.ELC.P15,14.00
3446,MAN.ELC.D10,10.00
3446,MAN.ELC.P75,13.00
3446,MAN.ELC.D20,4.00
3447,ELM.APS.APS,1.00
3447,ELM.BRB.BAT,1.00
3447,ELM.EXT.ETS,2.00
3447,ELM.CHI.CEE,1.00
3447,ELM.RCT.125,1.00
3449,ELM.JUN.MCJ,1.00
3449,ARM.CFE.MEC,1.00
3449,ARM.CFE.INS,7.00
3449,HID.ELC.GMN,4.00
3449,MAN.ELC.D10,7.00
3449,MAN.ELC.D05,1.00
3449,MAN.ELC.P75,7.00
3450,ARM.CFE.TUB,3.00
3450,ARM.CTT.CTF,1.00
3450,ELM.RCT.125,8.00
3450,ELM.ABR.TRX,1.00
3450,ELM.BRB.BAT,3.00
3450,MAN.CNT.PL1,17.00
3450,ELT.CHI.C32,2.00
3450,ELM.APS.APS,3.00
3450,ELM.BRB.BMG,1.00
3450,MAN.ELC.GRC,4.00
3450,ELT.QEL.PIM,1.00
3450,ELM.APS.SAP,2.00
3450,ELM.RCT.180,2.00
3450,ELM.APS.TIG,6.00
3450,HID.BMB.SIM,1.00
3450,ELM.BRB.CMB,1.00
3450,ELT.EXT.E32,6.00
3450,ELM.EXT.ETS,11.00
3450,HID.CIL.CHS,2.00
3450,ELM.ILU.PBT,5.00
3450,MAN.ELC.D10,13.00
3450,ELM.RCT.RBL,6.00
3450,ELT.PLS.PLA,1.00
3450,MAN.ELC.D20,3.00
3450,MAN.ELC.GRV,3.00
3450,MAN.ELC.P15,3.00
3450,MAN.ELC.P75,14.00
3455,ARM.CTT.CTF,1.00
3456,ELM.APR.API,1.00
3456,ELM.BRB.BAT,2.00
3456,ELM.CHI.CEE,1.00
3456,ELM.BRB.BMG,1.00
3456,ELM.APS.APS,1.00
3456,ELM.ILU.PRJ,4.00
3456,ELM.EXT.ETS,13.00
3456,ELM.RCT.180,3.00
3456,ELT.EXT.E32,3.00
3456,ELM.RCT.125,8.00
3456,ELM.ILU.Q24,2.00
3456,ELT.PLS.PLA,1.00
3456,ELM.LIM.MQL,2.00
3456,PNE.MNG.ARC,4.00
3462,ARM.CFE.MEC,3.00
3462,ARM.CFE.SER,11.00
3462,ARM.CTT.CTF,1.00
3463,ELM.APS.APS,1.00
3463,ELM.APR.API,7.00
3463,ELM.RCT.180,2.00
3463,ELM.BRB.FER,1.00
3463,ELT.APS.APS,2.00
3463,ELM.EXT.ETS,6.00
3463,EPI.ANQ.CVA,5.00
3463,ELM.ILU.PRJ,1.00
3463,MAN.ELC.D10,1.00
3463,ELM.RCT.125,4.00
3463,MAN.EMM.ALI,1.00
3463,MAN.ELC.D05,2.00
3463,MAN.ELC.P15,4.00
3463,MAN.ELC.D15,4.00
3463,MAN.ELC.P75,1.00
3464,ELM.ILU.PRJ,1.00
3468,ELM.EXT.ETS,3.00
3468,ELM.APR.APR,2.00
3468,ELM.CHI.CEE,2.00
3468,ARM.CFE.MEC,1.00
3468,ELM.APS.APS,1.00
3468,ELM.BRB.BAT,2.00
3468,ELM.RCT.125,2.00
3470,ELM.RCT.RBL,1.00
3470,ARM.CFE.MEC,3.00
3470,ELM.BRB.CMB,1.00
3470,ELM.APR.API,2.00
3470,HID.CIL.GFA,4.00
3470,ELM.APS.APS,1.00
3470,ELM.COM.COM,1.00
3470,ELM.EXT.ETS,4.00
3470,MAN.EMM.NXY,1.00
3470,ELM.ILU.PRJ,1.00
3470,ELM.RCT.125,2.00
3470,MAN.ELC.D05,6.00
3474,ELM.BRB.FER,1.00
3474,ELM.BRB.PDR,1.00
3476,EPI.ANQ.CVA,2.00
3477,ELM.BRB.FER,1.00
3477,ARM.CFE.MEC,2.00
3477,ELM.RCT.180,2.00
3477,ELM.CHI.CEE,2.00
3477,ELT.APS.APS,1.00
3477,ELM.APR.API,2.00
3477,EPI.ARN.ARN,4.00
3477,ELM.EXT.ETS,6.00
3477,EPI.ANQ.CVA,4.00
3477,ELM.APS.APS,2.00
3477,MAN.ELC.D10,2.00
3477,ELM.ILU.PBT,2.00
3477,HID.BMB.SIM,1.00
3477,ELM.ILU.PRJ,3.00
3477,ELT.APS.ARC,1.00
3477,ELM.RCT.125,4.00
3477,GAS.OXI.MNG,4.00
3477,ELM.RCT.230,2.00
3477,MAN.ELC.D20,2.00
3477,ELT.EXT.E32,2.00
3477,MAN.ELC.P15,2.00
3477,HID.CIL.CHS,2.00
3477,MAN.ELC.P75,2.00
3477,PNE.MNG.ARC,2.00
3479,ARM.CFE.MEC,1.00
3479,ARM.CFE.SER,2.00
3479,ELM.EXT.ETS,6.00
3479,ARM.CTT.CTF,1.00
3482,ELM.APS.APS,1.00
3482,ELM.BRB.BAT,3.00
3482,ARM.CFE.MEC,3.00
3483,ELM.EXT.ETS,4.00
3485,ELM.APS.TIG,1.00
3485,ARM.CTT.CTF,1.00
3485,PNE.MNG.ARC,3.00
